protein_idx,gene_id,gene_symbol
6073,268,AMH
6074,51207,DUSP13
6075,5261,PHKG2
6076,56,ACRV1
6077,4488,MSX2
6078,64284,RAB17
6079,57111,RAB25
6080,1123,CHN1
6081,9306,SOCS6
6082,5256,PHKA2
6083,5257,PHKB
6084,5255,PHKA1
6085,2660,MSTN
6086,27302,BMP10
6087,25805,BAMBI
6088,2288,FKBP4
6089,2280,FKBP1A
6090,8200,GDF5
6091,10220,GDF11
6092,905,CCNT2
6093,5911,RAP2A
6094,130399,ACVR1C
6095,80349,WDR61
6096,8812,CCNK
6097,7421,VDR
6098,79674,VEPH1
6099,9241,NOG
6100,58473,PLEKHB1
6101,656,BMP8B
6102,654,BMP6
6103,653,BMP5
6104,650,BMP2
6105,651,BMP3
6106,5865,RAB3B
6107,658,BMPR1B
6108,284086,NEK8
6109,121268,RHEBL1
6110,22800,RRAS2
6111,91,ACVR1B
6112,55785,FGD6
6113,94,ACVRL1
6114,151449,GDF7
6115,57018,CCNL1
6116,8408,ULK1
6117,5218,CDK14
6118,3196,TLX2
6119,4092,SMAD7
6120,4090,SMAD5
6121,894,CCND2
6122,23149,FCHO1
6123,896,CCND3
6124,3625,INHBB
6125,3624,INHBA
6126,3626,INHBC
6127,28512,NKIRAS1
6128,8852,AKAP4
6129,9210,BMP15
6130,10468,FST
6131,3547,IGSF1
6132,7068,THRB
6133,2339,FNTA
6134,29108,PYCARD
6135,83729,INHBE
6136,2658,GDF2
6137,1261,CNGA3
6138,2657,GDF1
6139,8788,DLK1
6140,6642,SNX1
6141,4142,MAS1
6142,55333,SYNJ2BP
6143,6997,TDGF1
6144,7044,LEFTY2
6145,7043,TGFB3
6146,7049,TGFBR3
6147,9573,GDF3
6148,55997,CFC1
6149,55754,TMEM30A
6150,9389,SLC22A14
6151,168667,BMPER
6152,10637,LEFTY1
6153,7547,ZIC3
6154,6643,SNX2
6155,56110,PCDHGA5
6156,753,LDLRAD4
6157,4838,NODAL
6158,9942,XYLB
6159,9941,EXOG
6160,2697,GJA1
6161,10272,FSTL3
6162,58533,SNX6
6163,353500,BMP8A
6164,2853,GPR31
6165,9350,CER1
6166,3623,INHA
6167,5733,PTGER3
6168,9765,ZFYVE16
6169,6469,SHH
6170,148066,ZNRF4
6171,11167,FSTL1
6172,6572,SLC18A3
6173,7097,TLR2
6174,10928,RALBP1
6175,84868,HAVCR2
6176,56135,PCDHAC1
6177,23500,DAAM2
6178,9863,MAGI2
6179,26994,RNF11
6180,285888,CNPY1
6181,9185,REPS2
6182,2739,GLO1
6183,10570,DPYSL4
6184,115992,RNF166
6185,56896,DPYSL5
6186,4942,OAT
6187,7265,TTC1
6188,51400,PPME1
6189,51329,ARL6IP4
6190,1807,DPYS
6191,585,BBS4
6192,583,BBS2
6193,29958,DMGDH
6194,2720,GLB1
6195,443,ASPA
6196,29851,ICOS
6197,66037,BOLL
6198,445,ASS1
6199,9179,AP4M1
6200,64850,ETNPPL
6201,81572,PDRG1
6202,55212,BBS7
6203,8877,SPHK1
6204,162466,PHOSPHO1
6205,1808,DPYSL2
6206,686,BTD
6207,85007,PHYKPL
6208,160622,GRASP
6209,54556,ING3
6210,889,KRIT1
6211,1906,EDN1
6212,84289,ING5
6213,109731405,NA
6214,116844,LRG1
6215,4846,NOS3
6216,144125,OR2AG1
6217,8654,PDE5A
6218,3621,ING1
6219,29957,SLC25A24
6220,3622,ING2
6221,51147,ING4
6222,122046,TEX26
6223,647310,TEX22
6224,400830,DEFB132
6225,644414,DEFB131
6226,245927,DEFB113
6227,613211,DEFB134
6228,245929,DEFB115
6229,613210,DEFB136
6230,81623,DEFB126
6231,1670,DEFA5
6232,140881,DEFB129
6233,117285,DEFB118
6234,140850,DEFB127
6235,245915,DEFB112
6236,613209,DEFB135
6237,245911,DEFB108B
6238,245939,DEFB128
6239,245913,DEFB110
6240,245938,DEFB125
6241,245937,DEFB124
6242,245936,DEFB123
6243,245934,DEFB121
6244,403339,DEFB133
6245,245932,DEFB119
6246,245930,DEFB116
6247,245928,DEFB114
6248,1669,DEFA4
6249,1668,DEFA3
6250,84504,NKX6-2
6251,57096,RPGRIP1
6252,6929,TCF3
6253,6927,HNF1A
6254,3670,ISL1
6255,55812,SPATA7
6256,3651,PDX1
6257,148870,CCDC27
6258,6938,TCF12
6259,3175,ONECUT1
6260,59336,PRDM13
6261,6928,HNF1B
6262,138716,RPP25L
6263,221472,FGD2
6264,374403,TBC1D10C
6265,11185,INMT
6266,369,ARAF
6267,6016,RIT1
6268,81030,ZBP1
6269,553115,PEF1
6270,397,ARHGDIB
6271,23578,NA
6272,124460,SNX20
6273,1855,DVL1
6274,85409,NKD2
6275,144165,PRICKLE1
6276,4354,MPP1
6277,7423,VEGFB
6278,114898,C1QTNF2
6279,147372,CCBE1
6280,9344,TAOK2
6281,1815,DRD4
6282,1295,COL8A1
6283,29775,CARD10
6284,55110,MAGOHB
6285,91351,DDX60L
6286,51538,ZCCHC17
6287,60625,DHX35
6288,87178,PNPT1
6289,165545,DQX1
6290,100190949,C5orf52
6291,83478,ARHGAP24
6292,858,CAV2
6293,6093,ROCK1
6294,8241,RBM10
6295,6336,SCN10A
6296,79672,FN3KRP
6297,10650,PRELID3A
6298,6723,SRM
6299,4685,NCAM2
6300,51012,PRELID3B
6301,1725,DHPS
6302,54784,ALKBH4
6303,83473,KATNAL2
6304,79768,KATNBL1
6305,4163,MCC
6306,10300,KATNB1
6307,8798,DYRK4
6308,8445,DYRK2
6309,85369,STRIP1
6310,747,DAGLA
6311,55283,MCOLN3
6312,222236,NAPEPLD
6313,11343,MGLL
6314,93659,CGB5
6315,1788,DNMT3A
6316,605,BCL7A
6317,6601,SMARCC2
6318,6603,SMARCD2
6319,23081,KDM4C
6320,8193,DPF1
6321,84759,PCGF1
6322,6760,SS18
6323,55577,NAGK
6324,9781,RNF144A
6325,10765,KDM5B
6326,2261,FGFR3
6327,29117,BRD7
6328,7291,TWIST1
6329,23475,QPRT
6330,9274,BCL7C
6331,9275,BCL7B
6332,5460,POU5F1
6333,2139,EYA2
6334,55274,PHF10
6335,79084,WDR77
6336,8289,ARID1A
6337,4298,MLLT1
6338,79923,NANOG
6339,5977,DPF2
6340,280655,NA
6341,280657,NA
6342,6757,SSX2
6343,1376,CPT2
6344,131540,ZDHHC19
6345,253832,ZDHHC20
6346,3988,LIPA
6347,56997,ADCK3
6348,788,SLC25A20
6349,51304,ZDHHC3
6350,79844,ZDHHC11
6351,339229,OXLD1
6352,79683,ZDHHC14
6353,126129,CPT1C
6354,63933,MCUR1
6355,1375,CPT1B
6356,1374,CPT1A
6357,29800,ZDHHC1
6358,187,APLNR
6359,79568,C2orf47
6360,51079,NDUFA13
6361,64429,ZDHHC6
6362,55625,ZDHHC7
6363,5465,PPARA
6364,340481,ZDHHC21
6365,483,ATP1B3
6366,3052,HCCS
6367,481,ATP1B1
6368,81889,FAHD1
6369,26084,ARHGEF26
6370,52,ACP1
6371,96764,TGS1
6372,2168,FABP1
6373,51097,SCCPDH
6374,1384,CRAT
6375,29801,ZDHHC8
6376,80205,CHD9
6377,51177,PLEKHO1
6378,54550,NECAB2
6379,2248,FGF3
6380,57060,PCBP4
6381,152877,FAM53A
6382,221302,ZUFSP
6383,54849,DEF8
6384,124045,SPATA33
6385,84501,SPIRE2
6386,388474,NA
6387,8976,WASL
6388,256126,SYCE2
6389,474382,H2AFB1
6390,10274,STAG1
6391,10734,STAG3
6392,10735,STAG2
6393,65057,ACD
6394,8348,HIST1H2BO
6395,8341,HIST1H2BN
6396,8345,HIST1H2BH
6397,10388,SYCP2
6398,93426,SYCE1
6399,55766,H2AFJ
6400,56158,TEX12
6401,27127,SMC1B
6402,50511,SYCP3
6403,255626,HIST1H2BA
6404,6847,SYCP1
6405,85236,HIST1H2BK
6406,644186,SYCE3
6407,23224,SYNE2
6408,8970,HIST1H2BJ
6409,23300,ATMIN
6410,56897,WRNIP1
6411,221477,C6orf89
6412,92291,CAPN13
6413,23384,SPECC1L
6414,57493,HEG1
6415,390264,OR10G4
6416,390265,OR10G7
6417,439915,KRTAP5-5
6418,390260,OR6X1
6419,90050,FAM181A
6420,338661,TMEM225
6421,390261,OR6M1
6422,222663,SCUBE3
6423,80274,SCUBE1
6424,100033435,NA
6425,100033433,NA
6426,100033430,NA
6427,4826,NNAT
6428,10904,BLCAP
6429,378884,NHLRC1
6430,5745,PTH1R
6431,266812,NAP1L5
6432,55734,ZFP64
6433,84447,SYVN1
6434,22877,MLXIP
6435,3658,IREB2
6436,28234,SLCO1B3
6437,221504,ZBTB9
6438,7752,ZNF200
6439,7988,ZNF212
6440,3170,FOXA2
6441,3172,HNF4A
6442,130557,ZNF513
6443,2101,ESRRA
6444,2104,ESRRG
6445,9209,LRRFIP2
6446,4633,MYL2
6447,7111,TMOD1
6448,4634,MYL3
6449,2934,GSN
6450,7867,MAPKAPK3
6451,7137,TNNI3
6452,7136,TNNI2
6453,4703,NEB
6454,9815,GIT2
6455,1756,DMD
6456,29767,TMOD2
6457,55664,CDC37L1
6458,4621,MYH3
6459,4649,MYO9A
6460,4624,MYH6
6461,8557,TCAP
6462,4606,MYBPC2
6463,4607,MYBPC3
6464,4604,MYBPC1
6465,93661,CAPZA3
6466,113115,MTFR2
6467,4632,MYL1
6468,2235,FECH
6469,7469,NELFA
6470,25959,KANK2
6471,829,CAPZA1
6472,92241,RCSD1
6473,7139,TNNT2
6474,4650,MYO9B
6475,4363,ABCC1
6476,10677,AVIL
6477,442038,SULT1C3
6478,84952,CGNL1
6479,1588,CYP19A1
6480,4046,LSP1
6481,92400,RBM18
6482,1627,DBN1
6483,85477,SCIN
6484,6294,SAFB
6485,529,ATP6V1E1
6486,54434,SSH1
6487,284427,SLC25A41
6488,53938,PPIL3
6489,84859,LRCH3
6490,85015,USP45
6491,4864,NPC1
6492,6840,SVIL
6493,11344,TWF2
6494,286826,LIN9
6495,8600,TNFSF11
6496,54935,DUSP23
6497,525,ATP6V1B1
6498,23242,COBL
6499,64423,INF2
6500,4212,MEIS2
6501,56907,SPIRE1
6502,4627,MYH9
6503,5089,PBX2
6504,54822,TRPM7
6505,11346,SYNPO
6506,90411,MCFD2
6507,8826,IQGAP1
6508,9749,PHACTR2
6509,5886,RAD23A
6510,83752,LONP2
6511,9111,NMI
6512,85440,DOCK7
6513,7741,ZSCAN26
6514,5479,PPIB
6515,253980,KCTD13
6516,51307,FAM53C
6517,78999,LRFN4
6518,90362,FAM110B
6519,9939,RBM8A
6520,10749,KIF1C
6521,3851,KRT4
6522,144100,PLEKHA7
6523,284615,ANKRD34A
6524,85363,TRIM5
6525,7126,TNFAIP1
6526,79132,DHX58
6527,6651,SON
6528,10617,STAMBP
6529,8975,USP13
6530,91445,RNF185
6531,23677,SH3BP4
6532,5304,PIP
6533,9097,USP14
6534,22911,WDR47
6535,57614,KIAA1468
6536,83892,KCTD10
6537,2664,GDI1
6538,57673,BEND3
6539,301,ANXA1
6540,84451,KIAA1804
6541,9846,GAB2
6542,23586,DDX58
6543,135295,SRSF12
6544,8078,USP5
6545,123803,NTAN1
6546,7345,UCHL1
6547,9098,USP6
6548,81603,TRIM8
6549,4943,TBC1D25
6550,84196,USP48
6551,79088,ZNF426
6552,4134,MAP4
6553,54677,CROT
6554,64135,IFIH1
6555,6498,SKIL
6556,116987,AGAP1
6557,84108,PCGF6
6558,867,CBL
6559,6850,SYK
6560,2517,FUCA1
6561,7402,UTRN
6562,90102,PHLDB2
6563,90865,IL33
6564,59348,ZNF350
6565,55432,YOD1
6566,11176,BAZ2A
6567,7074,TIAM1
6568,124220,ZG16B
6569,147040,KCTD11
6570,85360,SYDE1
6571,23032,USP33
6572,57159,TRIM54
6573,4502,MT2A
6574,23624,CBLC
6575,283987,HID1
6576,123228,SENP8
6577,29760,BLNK
6578,10808,HSPH1
6579,6654,SOS1
6580,30011,SH3KBP1
6581,3710,ITPR3
6582,5295,PIK3R1
6583,123920,CMTM3
6584,10451,VAV3
6585,8792,TNFRSF11A
6586,7094,TLN1
6587,971,CD72
6588,11172,INSL6
6589,6416,MAP2K4
6590,124997,WDR81
6591,9402,GRAP2
6592,27040,LAT
6593,7462,LAT2
6594,9564,BCAR1
6595,1399,CRKL
6596,7535,ZAP70
6597,7409,VAV1
6598,118788,PIK3AP1
6599,613,BCR
6600,3937,LCP2
6601,3708,ITPR1
6602,388512,CLEC17A
6603,3702,ITK
6604,3055,HCK
6605,27071,DAPP1
6606,7006,TEC
6607,85478,CCDC65
6608,79930,DOK3
6609,7167,TPI1
6610,56262,LRRC8A
6611,3709,ITPR2
6612,112616,CMTM7
6613,23208,SYT11
6614,1785,DNM2
6615,29988,SLC2A8
6616,8301,PICALM
6617,100526693,ARPC4-TTLL3
6618,22837,COBLL1
6619,8867,SYNJ1
6620,7454,WAS
6621,2017,CTTN
6622,2706,GJB2
6623,4036,LRP2
6624,9829,DNAJC6
6625,8871,SYNJ2
6626,920,CD4
6627,54518,APBB1IP
6628,3949,LDLR
6629,6857,SYT1
6630,8038,ADAM12
6631,273,AMPH
6632,274,BIN1
6633,6457,SH3GL3
6634,8322,FZD4
6635,11037,STON1
6636,915,CD3D
6637,917,CD3G
6638,50807,ASAP1
6639,7456,WIPF1
6640,8754,ADAM9
6641,90019,SYT8
6642,8751,ADAM15
6643,22905,EPN2
6644,85021,REPS1
6645,25977,NECAP1
6646,26999,CYFIP2
6647,29924,EPN1
6648,50618,ITSN2
6649,338,APOB
6650,1129,CHRM2
6651,127833,SYT2
6652,10552,ARPC1A
6653,116449,CLNK
6654,29993,PACSIN1
6655,6767,ST13
6656,143425,SYT9
6657,185,AGTR1
6658,85377,MICALL1
6659,9026,HIP1R
6660,10092,ARPC5
6661,10096,ACTR3
6662,10094,ARPC3
6663,4074,M6PR
6664,388228,SBK1
6665,11252,PACSIN2
6666,59341,TRPV4
6667,55707,NECAP2
6668,9892,SNAP91
6669,7474,WNT5A
6670,3482,IGF2R
6671,6869,TACR1
6672,8996,NOL3
6673,8853,ASAP2
6674,6037,RNASE3
6675,130340,AP1S3
6676,2647,BLOC1S1
6677,91056,AP5B1
6678,152503,SH3D19
6679,8907,AP1M1
6680,8906,AP1G2
6681,55330,BLOC1S4
6682,10053,AP1M2
6683,9907,AP5Z1
6684,929,CD14
6685,26001,RNF167
6686,375,ARF1
6687,55750,AGK
6688,11342,RNF13
6689,10239,AP3S2
6690,200958,MUC20
6691,80204,FBXO11
6692,26258,BLOC1S6
6693,55745,AP5M1
6694,8120,AP3B2
6695,79699,ZYG11B
6696,22862,FNDC3A
6697,1847,DUSP5
6698,1846,DUSP4
6699,1844,DUSP2
6700,23557,SNAPIN
6701,54885,TBC1D8B
6702,11012,KLK11
6703,26985,AP3M1
6704,55317,AP5S1
6705,3855,KRT7
6706,54812,AFTPH
6707,7781,SLC30A3
6708,63915,BLOC1S5
6709,6687,SPG7
6710,8905,AP1S2
6711,23431,AP4E1
6712,56964,WDR93
6713,286451,YIPF6
6714,7163,TPD52
6715,7164,TPD52L1
6716,10717,AP4B1
6717,27131,SNX5
6718,340547,VSIG1
6719,6490,PMEL
6720,11326,VSIG4
6721,388552,BLOC1S3
6722,10261,IGSF6
6723,1174,AP1S1
6724,1362,CPD
6725,56269,IRGC
6726,10947,AP3M2
6727,3171,FOXA3
6728,1948,EFNB2
6729,1947,EFNB1
6730,255738,PCSK9
6731,23163,GGA3
6732,25956,SEC31B
6733,3169,FOXA1
6734,10126,DNAL4
6735,203547,VMA21
6736,56479,KCNQ5
6737,7436,VLDLR
6738,30846,EHD2
6739,205428,C3orf58
6740,382,ARF6
6741,2047,EPHB1
6742,2048,EPHB2
6743,2049,EPHB3
6744,3795,KHK
6745,10900,RUNDC3A
6746,4952,OCRL
6747,7855,FZD5
6748,2051,EPHB6
6749,57144,PAK7
6750,3064,HTT
6751,4920,ROR2
6752,4919,ROR1
6753,79719,AAGAB
6754,2535,FZD2
6755,134829,CLVS2
6756,1777,DNASE2
6757,2707,GJB3
6758,93436,ARMC6
6759,6566,SLC16A1
6760,1522,CTSZ
6761,55096,EBLN2
6762,381,ARF5
6763,55435,AP1AR
6764,84502,JPH4
6765,349149,GJC3
6766,157807,CLVS1
6767,89777,SERPINB12
6768,9778,KIAA0232
6769,3853,KRT6A
6770,3850,KRT3
6771,1493,CTLA4
6772,9779,TBC1D5
6773,291,SLC25A4
6774,253959,RALGAPA1
6775,1407,CRY1
6776,10332,CLEC4M
6777,11273,ATXN2L
6778,23396,PIP5K1C
6779,147,ADRA1B
6780,400793,C1orf226
6781,55184,DZANK1
6782,9162,DGKI
6783,55054,ATG16L1
6784,933,CD22
6785,23272,FAM208A
6786,79585,CORO7
6787,51606,ATP6V1H
6788,1001,CDH3
6789,79576,NKAP
6790,11154,AP4S1
6791,183,AGT
6792,338785,KRT79
6793,139231,FAM199X
6794,80086,NA
6795,3872,KRT17
6796,57680,CHD8
6797,653121,ZBTB8A
6798,8658,TNKS
6799,8650,NUMB
6800,2147,F2
6801,81035,COLEC12
6802,10618,TGOLN2
6803,127557,NA
6804,361,AQP4
6805,83660,TLN2
6806,27156,RSPH14
6807,27152,INTU
6808,2194,FASN
6809,151871,DPPA2
6810,6356,CCL11
6811,374454,KRT77
6812,51411,BIN2
6813,2740,GLP1R
6814,3916,LAMP1
6815,92017,SNX29
6816,319101,KRT73
6817,984,CDK11B
6818,4201,MEA1
6819,119,ADD2
6820,11215,AKAP11
6821,4063,LY9
6822,51633,OTUD6B
6823,63971,KIF13A
6824,84466,MEGF10
6825,5648,MASP1
6826,51454,GULP1
6827,5045,FURIN
6828,79191,IRX3
6829,4821,NKX2-2
6830,10215,OLIG2
6831,440097,DBX2
6832,150572,SMYD1
6833,23509,POFUT1
6834,23530,NNT
6835,170384,FUT11
6836,2527,FUT5
6837,2528,FUT6
6838,5326,PLAGL2
6839,23275,POFUT2
6840,53947,A4GALT
6841,2260,FGFR1
6842,88455,ANKRD13A
6843,23507,LRRC8B
6844,56994,CHPT1
6845,64327,LMBR1
6846,23446,SLC44A1
6847,10478,SLC25A17
6848,10910,SUGT1
6849,25807,RHBDD3
6850,90956,ADCK2
6851,374395,TMEM179B
6852,23457,ABCB9
6853,80213,TM2D3
6854,9946,CRYZL1
6855,84230,LRRC8C
6856,84187,TMEM164
6857,83450,DRC3
6858,80131,LRRC8E
6859,10062,NR1H3
6860,1581,CYP7A1
6861,23512,SUZ12
6862,50486,G0S2
6863,1543,CYP1A1
6864,2957,GTF2A1
6865,9739,SETD1A
6866,10587,TXNRD2
6867,4862,NPAS2
6868,6957,TRB
6869,54600,UGT1A9
6870,9935,MAFB
6871,79447,PAGR1
6872,1959,EGR2
6873,6096,RORB
6874,84332,DYDC2
6875,6258,RXRG
6876,376497,SLC27A1
6877,5316,PKNOX1
6878,1525,CXADR
6879,2268,FGR
6880,23179,RGL1
6881,3214,HOXB4
6882,6822,SULT2A1
6883,389692,MAFA
6884,5915,RARB
6885,3157,HMGCS1
6886,10542,LAMTOR5
6887,27063,ANKRD1
6888,3158,HMGCS2
6889,3211,HOXB1
6890,5916,RARG
6891,5244,ABCB4
6892,430,ASCL2
6893,336,APOA2
6894,27242,TNFRSF21
6895,11010,GLIPR1
6896,9971,NR1H4
6897,26230,TIAM2
6898,6955,TRA
6899,7703,PCGF2
6900,57761,TRIB3
6901,3200,HOXA3
6902,19,ABCA1
6903,354,KLK3
6904,3212,HOXB2
6905,7404,UTY
6906,3213,HOXB3
6907,3233,HOXD4
6908,123,PLIN2
6909,3221,HOXC4
6910,29109,FHOD1
6911,1579,CYP4A11
6912,8648,NCOA1
6913,63897,HEATR6
6914,8856,NR1I2
6915,3199,HOXA2
6916,54981,NMRK1
6917,117581,TWIST2
6918,83594,NUDT12
6919,83758,RBP5
6920,952,CD38
6921,64802,NMNAT1
6922,10135,NAMPT
6923,5167,ENPP1
6924,5168,ENPP2
6925,5169,ENPP3
6926,55270,NUDT15
6927,3918,LAMC2
6928,133686,NADK2
6929,349565,NMNAT3
6930,4817,NIT1
6931,8876,VNN1
6932,56954,NIT2
6933,27231,NMRK2
6934,683,BST1
6935,80308,FLAD1
6936,23504,RIMBP2
6937,115827,RAB3C
6938,57495,NWD2
6939,706,TSPO
6940,22999,RIMS1
6941,9960,USP3
6942,9699,RIMS2
6943,10497,UNC13B
6944,5864,RAB3A
6945,10933,MORF4L1
6946,23503,ZFYVE26
6947,6999,TDO2
6948,386676,KRTAP10-9
6949,4988,OPRM1
6950,114824,PNMA5
6951,83878,USHBP1
6952,79847,MFSD13A
6953,57700,FAM160B1
6954,64760,FAM160B2
6955,1179,CLCA1
6956,3596,IL13
6957,3691,ITGB4
6958,3779,KCNMB1
6959,1182,CLCN3
6960,22802,CLCA4
6961,5055,SERPINB2
6962,9635,CLCA2
6963,10631,POSTN
6964,10661,KLF1
6965,375035,SFT2D2
6966,286749,STON1-GTF2A1L
6967,158809,MAGEB6
6968,493861,EID3
6969,54780,NSMCE4A
6970,26061,HACL1
6971,79677,SMC6
6972,145942,TMCO5A
6973,1912,PHC2
6974,139081,MAGEC3
6975,4100,MAGEA1
6976,286053,NSMCE2
6977,197370,NSMCE1
6978,23137,SMC5
6979,169026,SLC30A8
6980,56999,ADAMTS9
6981,388125,C2CD4B
6982,23516,SLC39A14
6983,2132,EXT2
6984,201266,SLC39A11
6985,221895,JAZF1
6986,79068,FTO
6987,3087,HHEX
6988,25800,SLC39A6
6989,64116,SLC39A8
6990,9580,SOX13
6991,7103,TSPAN8
6992,6934,TCF7L2
6993,84684,INSM2
6994,57818,G6PC2
6995,57181,SLC39A10
6996,91252,SLC39A13
6997,27173,SLC39A1
6998,63892,THADA
6999,54901,CDKAL1
7000,7466,WFS1
7001,55676,SLC30A6
7002,5798,PTPRN
7003,29925,GMPPB
7004,29880,ALG5
7005,84892,POMGNT2
7006,2592,GALT
7007,10329,TMEM5
7008,56052,ALG1
7009,23483,TGDS
7010,387522,TMEM189-UBE2V1
7011,10137,RBM12
7012,80146,UXS1
7013,200810,ALG1L
7014,2821,GPI
7015,4000,LMNA
7016,3283,HSD3B1
7017,5372,PMM1
7018,23392,KIAA0368
7019,9973,CCS
7020,80335,WDR82
7021,54545,MTMR12
7022,729920,ISPD
7023,29954,POMT2
7024,26953,RANBP6
7025,8818,DPM2
7026,146712,B3GNTL1
7027,54344,DPM3
7028,7358,UGDH
7029,1939,EIF2D
7030,3284,HSD3B2
7031,4351,MPI
7032,126789,PUSL1
7033,93517,SDR42E1
7034,7335,UBE2V1
7035,51031,GLOD4
7036,54969,C4orf27
7037,55163,PNPO
7038,1723,DHODH
7039,51540,SCLY
7040,55300,PI4K2B
7041,56616,DIABLO
7042,2673,GFPT1
7043,29926,GMPPA
7044,9948,WDR1
7045,50814,NSDHL
7046,64083,GOLPH3
7047,80270,HSD3B7
7048,79843,FAM124B
7049,60561,RINT1
7050,7205,TRIP6
7051,64170,CARD9
7052,54465,ETAA1
7053,30008,EFEMP2
7054,3880,KRT19
7055,7681,MKRN3
7056,158405,KIAA1958
7057,196410,METTL7B
7058,79001,VKORC1
7059,57142,RTN4
7060,11085,ADAM30
7061,514,ATP5E
7062,7388,UQCRH
7063,7381,UQCRB
7064,4700,NDUFA6
7065,4708,NDUFB2
7066,9377,COX5A
7067,64077,LHPP
7068,79133,NDUFAF5
7069,51372,TMA7
7070,537,ATP6AP1
7071,535,ATP6V0A1
7072,533,ATP6V0B
7073,154791,C7orf55
7074,100532726,NDUFC2-KCTD14
7075,539,ATP5O
7076,1329,COX5B
7077,100526740,ATP5J2-PTCD1
7078,10975,UQCR11
7079,513,ATP5D
7080,4726,NDUFS6
7081,527,ATP6V0C
7082,521,ATP5I
7083,522,ATP5J
7084,523,ATP6V1A
7085,1337,COX6A1
7086,54543,TOMM7
7087,10229,COQ7
7088,23545,ATP6V0A2
7089,54940,OCIAD1
7090,518,ATP5G3
7091,9551,ATP5J2
7092,284184,C17orf89
7093,139322,APOOL
7094,515,ATP5F1
7095,10632,ATP5L
7096,517,ATP5G2
7097,9556,C14orf2
7098,1340,COX6B1
7099,1345,COX6C
7100,1347,COX7A2
7101,4508,MT-ATP6
7102,5464,PPA1
7103,10312,TCIRG1
7104,1350,COX7C
7105,245972,ATP6V0D2
7106,9296,ATP6V1F
7107,79934,ADCK4
7108,84833,USMG5
7109,10476,ATP5H
7110,93974,ATPIF1
7111,4695,NDUFA2
7112,4694,NDUFA1
7113,4698,NDUFA5
7114,27109,ATP5S
7115,29078,NDUFAF4
7116,4509,MT-ATP8
7117,4714,NDUFB8
7118,4710,NDUFB4
7119,4711,NDUFB5
7120,4713,NDUFB7
7121,126328,NDUFA11
7122,4718,NDUFC2
7123,267020,ATP5L2
7124,516,ATP5G1
7125,5217,PFN2
7126,23613,ZMYND8
7127,2582,GALE
7128,85462,FHDC1
7129,10763,NES
7130,6048,RNF5
7131,6821,SUOX
7132,582,BBS1
7133,51567,TDP2
7134,114793,FMNL2
7135,5599,MAPK8
7136,1380,CR2
7137,26476,OR10J1
7138,3556,IL1RAP
7139,3554,IL1R1
7140,3552,IL1A
7141,5829,PXN
7142,4144,MAT2A
7143,29085,PHPT1
7144,3856,KRT8
7145,811,CALR
7146,3859,KRT12
7147,51284,TLR7
7148,10206,TRIM13
7149,55904,KMT2E
7150,10963,STIP1
7151,5226,PGD
7152,10055,SAE1
7153,161725,OTUD7A
7154,4217,MAP3K5
7155,79666,PLEKHF2
7156,23098,SARM1
7157,148022,TICAM1
7158,57506,MAVS
7159,10892,MALT1
7160,3805,KIR2DL4
7161,5707,PSMD1
7162,7009,TMBIM6
7163,10247,RIDA
7164,171392,ZNF675
7165,7175,TPR
7166,4615,MYD88
7167,56005,MYDGF
7168,9448,MAP4K4
7169,4253,CTAGE5
7170,54106,TLR9
7171,84433,CARD11
7172,4915,NTRK2
7173,689,BTF3
7174,64121,RRAGC
7175,7182,NR2C2
7176,9989,PPP4R1
7177,4223,MEOX2
7178,5580,PRKCD
7179,4233,MET
7180,5588,PRKCQ
7181,10525,HYOU1
7182,23471,TRAM1
7183,23478,SEC11A
7184,84901,NFATC2IP
7185,55027,HEATR3
7186,55752,SEPT11
7187,51295,ECSIT
7188,54708,MARCH5
7189,7133,TNFRSF1B
7190,3665,IRF7
7191,3661,IRF3
7192,3663,IRF5
7193,3662,IRF4
7194,55802,DCP1A
7195,1436,CSF1R
7196,3394,IRF8
7197,26146,TRAF3IP1
7198,51103,NDUFAF1
7199,257397,TAB3
7200,79671,NLRX1
7201,60401,EDA2R
7202,4535,MT-ND1
7203,6282,S100A11
7204,6364,CCL20
7205,10392,NOD1
7206,10010,TANK
7207,7763,ZFAND5
7208,10627,MYL12A
7209,5955,RCN2
7210,100290337,NA
7211,5214,PFKP
7212,24147,FJX1
7213,84935,MEDAG
7214,7100,TLR5
7215,6868,ADAM17
7216,837,CASP4
7217,10782,ZNF274
7218,7187,TRAF3
7219,23043,TNIK
7220,3654,IRAK1
7221,3656,IRAK2
7222,2098,ESD
7223,4909,NTF4
7224,80149,ZC3H12A
7225,80143,SIKE1
7226,283464,GXYLT1
7227,8431,NR0B2
7228,9173,IL1RL1
7229,10758,TRAF3IP2
7230,10613,ERLIN1
7231,53944,CSNK1G1
7232,89891,WDR34
7233,2066,ERBB4
7234,10333,TLR6
7235,115207,KCTD12
7236,7247,TSN
7237,84282,RNF135
7238,128178,EDARADD
7239,10771,ZMYND11
7240,55920,RCC2
7241,2935,GSPT1
7242,4282,MIF
7243,51181,DCXR
7244,5979,RET
7245,2290,FOXG1
7246,8741,TNFSF13
7247,7096,TLR1
7248,79745,CLIP4
7249,7099,TLR4
7250,10913,EDAR
7251,51135,IRAK4
7252,23139,MAST2
7253,23643,LY96
7254,5550,PREP
7255,25996,REXO2
